Cidade,Categoria,Nome,Rating,Endereço,Tipos,Latitude,Longitude,Total_Reviews,id_unico,Grupo_Tematico,Locais_Semelhantes_Perto,Latitude_Nova,Longitude_Nova,Endereço_Limpo,shrinkage,Rating_Bayes,Nome_Local,Avg_Polarity,Rating_Bayes_norm,Popularity_norm,Sentiment_norm,IGATP
Valongo,hotel,Porto Natura House,4.7,"R. da Suavinha 120, 4440-572 Valongo, Portugal","lodging, point_of_interest, establishment",,,0,616d849b,Alojamento,,41.2003449,-8.4983904,"R. da Suavinha 120, 4440-572 Valongo, Portugal",,4.448690476190476,Porto Natura House,0.2772222222222222,0.819656008874964,0.0,0.594812925170068,0.4714896446816773
Valongo,hotel,Oporto Guesthouse Ermesinde,4.6,"R. José Joaquim Ribeiro Teles 1205, 4445-485 Ermesinde, Portugal","lodging, point_of_interest, establishment",,,0,e6b47056,Alojamento,,41.2125674,-8.5492269,"R. José Joaquim Ribeiro Teles 1205, 4445-485 Ermesinde, Portugal",,4.448690476190476,Oporto Guesthouse Ermesinde,0.2806666666666667,0.819656008874964,0.0,0.5974489795918367,0.47236832948893354
Valongo,hotel,Pensão França,3.3,"Praça de Gomes Teixeira 7, 4050-290 Porto, Portugal","lodging, point_of_interest, establishment",,,0,93ded07f,Alojamento,,41.1470368,-8.615589,"Praça de Gomes Teixeira 7, 4050-290 Porto, Portugal",,4.448690476190476,Pensão França,0.16453373015873016,0.819656008874964,0.0,0.5085717322643343,0.44274258037976605
Valongo,hotel,Supernova Hostel,4.4,"R. Guedes de Azevedo 217, 4000-273 Porto, Portugal","lodging, point_of_interest, establishment",,,0,df36fc0a,Alojamento,,41.1523761,-8.6076229,"R. Guedes de Azevedo 217, 4000-273 Porto, Portugal",,4.448690476190476,Supernova Hostel,0.39235119047619044,0.819656008874964,0.0,0.682921829446064,0.5008592794403426
Valongo,bar,TimeOut Sports Bar & Grill,4.6,"Av. Eng. Armando Magalhães 371, 4440-505 Susão, Portugal","bar, restaurant, food, point_of_interest, establishment",,,0,cd06f206,Serviços,,41.1975889,-8.5018491,"Av. Eng. Armando Magalhães 371, 4440-505 Susão, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,bar,Flor da Serra,3.9,"R. Ribeiro Cambado, 4440-452 Valongo, Portugal","bar, point_of_interest, establishment",,,0,3aeec597,Serviços,,41.1934321,-8.5163278,"R. Ribeiro Cambado, 4440-452 Valongo, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,bar,Barril Club - Valongo,3.7,"Av. 5 de Outubro 47, 4440-452 Valongo, Portugal","bar, point_of_interest, establishment",,,0,cd0a9872,Serviços,,41.1949271,-8.5003498,"Av. 5 de Outubro 47, 4440-452 Valongo, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,bar,Lampiao Bar,4.3,"R. Inspector Arménio Gomes dos Santos 2-12, Valongo do Vouga, Portugal","bar, point_of_interest, establishment",,,0,08f300d4,Serviços,,40.6159783,-8.4291304,"R. Inspector Arménio Gomes dos Santos 2-12, Valongo do Vouga, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,bar,Bar Villa,4.2,"R. José Joaquim Ribeiro Teles 734, 4445-416 Ermesinde, Portugal","bar, point_of_interest, establishment",,,0,2105081d,Serviços,,41.2116755,-8.5486026,"R. José Joaquim Ribeiro Teles 734, 4445-416 Ermesinde, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,bar,Ananás Vermelho,4.0,"R. Cidade de Trelazé, 4440-543 Valongo, Portugal","bar, restaurant, food, point_of_interest, establishment",,,0,b45525e5,Serviços,,41.2128611,-8.5074559,"R. Cidade de Trelazé, 4440-543 Valongo, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,bar,Pavilhão Caffe - Ermesinde,4.2,"R. Joaquim Lagoa 46, 4445-480 Ermesinde, Portugal","bar, point_of_interest, establishment",,,0,b8dcc94c,Serviços,,41.2062085,-8.556394,"R. Joaquim Lagoa 46, 4445-480 Ermesinde, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,bar,"Coffee Snack Bar Manukina, Lda. Lda.",4.2,"R. Eduardo Joaquim Reis Figueira 84, 4440-452 Valongo, Portugal","cafe, food, point_of_interest, establishment",,,0,c0e4dec6,Serviços,,41.1953135,-8.4955976,"R. Eduardo Joaquim Reis Figueira 84, 4440-452 Valongo, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,bar,Bar da estação,4.2,"4440-452 Valongo, Portugal","cafe, food, point_of_interest, establishment",,,0,84e8d547,Serviços,,41.1924796,-8.4991233,"4440-452 Valongo, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,bar,Café Latino,4.2,"R. do Norte 261, 4440-708 Valongo, Portugal","cafe, restaurant, food, point_of_interest, establishment",,,0,9d4150ae,Serviços,,41.1894493,-8.4949965,"R. do Norte 261, 4440-708 Valongo, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,bar,Insenso Caffe,4.6,"R. da Presa 73, 4440-566 Valongo, Portugal","cafe, food, point_of_interest, establishment",,,0,68e2a0a3,Serviços,,41.1870423,-8.4874395,"R. da Presa 73, 4440-566 Valongo, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,bar,Caffé Duetto,4.4,"R. José Joaquim Ribeiro Teles 581, 4445-485 Ermesinde, Portugal","bar, point_of_interest, establishment",,,0,a68bddb4,Serviços,,41.2127714,-8.549114,"R. José Joaquim Ribeiro Teles 581, 4445-485 Ermesinde, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,bar,Barril - Francesinha da Pita & Kebab,4.4,"R. Dr. Nunes da Ponte 127, 4440-452 Valongo, Portugal","restaurant, food, point_of_interest, establishment",,,0,2031e287,Serviços,,41.1887395,-8.4996956,"R. Dr. Nunes da Ponte 127, 4440-452 Valongo, Portugal",,4.448690476190476,Barril - Francesinha da Pita & Kebab,0.40856037414965984,0.819656008874964,0.0,0.6953268169512703,0.5049942752754114
Valongo,bar,Prensa Bar,4.3,"R. de Fijós 18, 4440-334 Sobrado, Portugal","bar, point_of_interest, establishment",,,0,c980e2c0,Serviços,,41.2125313,-8.4639775,"R. de Fijós 18, 4440-334 Sobrado, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,bar,PRAXE BAR,3.8,"R. Central da Gandra, 4585-248 Gandra, Portugal","bar, point_of_interest, establishment",,,0,f34803df,Serviços,,40.8530396,-8.3904224,"R. Central da Gandra, 4585-248 Gandra, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,bar,Louvre Bar and Club,5.0,"Gandra, 1455-116 Porto, Portugal","bar, point_of_interest, establishment",,,0,61625647,Serviços,,41.1963232,-8.4359653,"Gandra, 1455-116 Porto, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,bar,HB,3.9,"R. Dom Afonso Henriques 331, 4445-416 Alfena, Portugal","bar, point_of_interest, establishment",,,0,03f7fbd5,Serviços,,41.2349844,-8.5359975,"R. Dom Afonso Henriques 331, 4445-416 Alfena, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,tourist_attraction,Trono Romano de Pias,4.8,"Valongo, Portugal","tourist_attraction, point_of_interest, establishment",,,0,982aa858,Turismo Cultural,,41.1909794,-8.4980511,"Valongo, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,tourist_attraction,Valongo city park,4.0,"R. da Ilha 2, 4440-565 Valongo, Portugal","park, point_of_interest, establishment",,,0,b5c9f574,Turismo Cultural,,41.1861913,-8.4905492,"R. da Ilha 2, 4440-565 Valongo, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,tourist_attraction,Sanatorium (Sanatório) Valongo,4.4,"São Pedro da Cova, Portugal","tourist_attraction, point_of_interest, establishment",,,0,b0c0ed53,Turismo Cultural,,41.1534568,-8.5060912,"São Pedro da Cova, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,tourist_attraction,Parque Infantil Largo do Souto,4.4,"R. do Sol 6, 4440-452 Valongo, Portugal","point_of_interest, establishment",,,0,49ed3e0b,Turismo Cultural,,41.2007562,-8.5016663,"R. do Sol 6, 4440-452 Valongo, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,tourist_attraction,Praça Machado dos Santos,4.3,"Praça Machado dos Santos 75, 4440-452 Valongo, Portugal","tourist_attraction, point_of_interest, establishment",,,0,22bc9961,Turismo Cultural,,41.1890312,-8.4968675,"Praça Machado dos Santos 75, 4440-452 Valongo, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,tourist_attraction,Parque urbano de Valongo,3.9,"R. Dr. Mário Cal Brandão 271, 4440-452 Valongo, Portugal","park, point_of_interest, establishment",,,0,51c33249,Turismo Cultural,,41.1949267,-8.5042136,"R. Dr. Mário Cal Brandão 271, 4440-452 Valongo, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,cafe,663 café - Valongo,4.8,"Av. Dr. Fernando Melo 663, 4440-452 Valongo, Portugal","cafe, store, food, point_of_interest, establishment",,,0,04857b5e,Serviços,,41.1993035,-8.5083202,"Av. Dr. Fernando Melo 663, 4440-452 Valongo, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,cafe,"Café Santos, Toni e Ana",4.7,"R. da Misericórdia 258, 4440-563 Valongo, Portugal","cafe, food, point_of_interest, establishment",,,0,0a7b7361,Serviços,,41.1868923,-8.4987926,"R. da Misericórdia 258, 4440-563 Valongo, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,cafe,Café Bessa,4.2,"R. Dom Pedro IV 830, 4440-633 Valongo, Portugal","cafe, food, point_of_interest, establishment",,,0,61c1016f,Serviços,,41.19987,-8.5047236,"R. Dom Pedro IV 830, 4440-633 Valongo, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,cafe,Café San Remo Valongo,4.6,"R. Vasco da Gama 177, 4440-705 Valongo, Portugal","cafe, food, point_of_interest, establishment",,,0,fdab0a7a,Serviços,,41.1938307,-8.5101112,"R. Vasco da Gama 177, 4440-705 Valongo, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,cafe,Villas Park,4.4,"R. Dom Pedro IV 861, 4440-633 Valongo, Portugal","bakery, cafe, store, food, point_of_interest, establishment",,,0,556ac1ac,Serviços,,41.19987,-8.5047236,"R. Dom Pedro IV 861, 4440-633 Valongo, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,cafe,Café Lop'S - Liliana Andreia Ferreira De Oliveira,4.2,"R. Vale da Pinha 51, 4440-703 Valongo, Portugal","cafe, food, point_of_interest, establishment",,,0,5625f3d2,Serviços,,41.2146979,-8.5117626,"R. Vale da Pinha 51, 4440-703 Valongo, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,cafe,Nanieva Café,4.3,"R. Alto de Fernandes, 47 Valongo, Portugal","cafe, food, point_of_interest, establishment",,,0,1be6fa9b,Serviços,,41.1854689,-8.4832378,"R. Alto de Fernandes, 47 Valongo, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,cafe,Café Luar,4.2,"R. Cap. Aresta 200, 4440-452 Valongo, Portugal","cafe, food, point_of_interest, establishment",,,0,c1c19156,Serviços,,41.1975695,-8.5006364,"R. Cap. Aresta 200, 4440-452 Valongo, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,cafe,Café Ponto E Vírgula,4.2,"R. de São Bartolomeu 111, 4440 Valongo, Portugal","cafe, food, point_of_interest, establishment",,,0,78877c1b,Serviços,,41.2110641,-8.5165129,"R. de São Bartolomeu 111, 4440 Valongo, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,cafe,El Dourado,4.4,"R. Dom Pedro IV 1030, 4440-452 Valongo, Portugal","cafe, store, food, point_of_interest, establishment",,,0,3cc57f56,Serviços,,41.1963812,-8.5032085,"R. Dom Pedro IV 1030, 4440-452 Valongo, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,cafe,CAFÉS TROPICAL,4.7,"R. da Indústria 420, 4440-230 Campo, Portugal","food, point_of_interest, establishment",,,0,9d0bba32,Serviços,,41.1690475,-8.4443032,"R. da Indústria 420, 4440-230 Campo, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,cafe,Cafféguedes,4.5,"R. Vasco da Gama 396, 4440-452 Valongo, Portugal","cafe, food, point_of_interest, establishment",,,0,043d69ea,Serviços,,41.1914951,-8.5100972,"R. Vasco da Gama 396, 4440-452 Valongo, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,cafe,Cantinho dos Motards,4.7,"Rua José Seara 39, 4440-452 Valongo, Portugal","cafe, food, point_of_interest, establishment",,,0,10e5c776,Serviços,,41.1902059,-8.4989188,"Rua José Seara 39, 4440-452 Valongo, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,cafe,Gio's Café & Snack,5.0,"R. Cidade de Trelazé 221, 4440-543 Valongo, Portugal","cafe, store, food, point_of_interest, establishment",,,0,ef3e3524,Serviços,,41.2128056,-8.507244,"R. Cidade de Trelazé 221, 4440-543 Valongo, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,cafe,"Cafe Vale ,Unidos, Lda",3.9,"Av. 5 de Outubro 43, 4440-503 Valongo, Portugal","cafe, store, food, point_of_interest, establishment",,,0,997ec955,Serviços,,41.1922245,-8.4989168,"Av. 5 de Outubro 43, 4440-503 Valongo, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,cafe,"Spring - Cafetaria e Gelataria, Lda.",4.1,"Av. 5 de Outubro 72, 4440-503 Valongo, Portugal","cafe, food, point_of_interest, establishment",,,0,49795a41,Serviços,,41.1922245,-8.4989168,"Av. 5 de Outubro 72, 4440-503 Valongo, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,cafe,Café Couto,4.0,"Av. Eng. Armando Magalhães 256, 4440-452 Valongo, Portugal","cafe, food, point_of_interest, establishment",,,0,ecb94a8b,Serviços,,41.1975889,-8.5018491,"Av. Eng. Armando Magalhães 256, 4440-452 Valongo, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,cafe,Casa dos Croissants.come Valongo,4.3,"R. da Passagem 644, 4440-452 Valongo, Portugal","cafe, food, point_of_interest, establishment",,,0,3c89499b,Serviços,,41.1873883,-8.4995323,"R. da Passagem 644, 4440-452 Valongo, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,cafe,café doce encanto,4.4,"R. Eduardo Joaquim Reis Figueira 35, 4440-452 Valongo, Portugal","cafe, store, food, point_of_interest, establishment",,,0,18755a94,Serviços,,41.1950546,-8.4949332,"R. Eduardo Joaquim Reis Figueira 35, 4440-452 Valongo, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,cafe,Café Estádio Valonguense,4.0,"R. Dom Pedro IV 235, 4440-452 Valongo, Portugal","cafe, food, point_of_interest, establishment",,,0,37097800,Serviços,,41.1948962,-8.5027028,"R. Dom Pedro IV 235, 4440-452 Valongo, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,cafe,Anabel 1,4.0,"R. Eduardo Joaquim Reis Figueira 355, 4440-452 Valongo, Portugal","cafe, food, point_of_interest, establishment",,,0,6279ccae,Serviços,,41.1950546,-8.4949332,"R. Eduardo Joaquim Reis Figueira 355, 4440-452 Valongo, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,church,Parish Church of Valongo,4.7,"R. de Sousa Paupério 213, 4440-697 Valongo, Portugal","tourist_attraction, church, place_of_worship, point_of_interest, establishment",,,0,7a391383,Turismo Cultural,,41.1883422,-8.5003512,"R. de Sousa Paupério 213, 4440-697 Valongo, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,church,Capela de Santa Justa e Santa Rufina,4.5,"R. Padre Santos Loureiro, 4440-690 Valongo, Portugal","church, place_of_worship, point_of_interest, establishment",,,0,3c580daf,Turismo Cultural,,41.1827888,-8.4994443,"R. Padre Santos Loureiro, 4440-690 Valongo, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,church,Capela Nossa Senhora das Neves (Luz),4.5,"Praça Machado dos Santos, 4440-511 Valongo, Portugal","church, place_of_worship, point_of_interest, establishment",,,0,62ef8a00,Turismo Cultural,,41.1890312,-8.4968675,"Praça Machado dos Santos, 4440-511 Valongo, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,church,Igreja de São Mamede,5.0,"4440-452 Valongo, Portugal","church, place_of_worship, point_of_interest, establishment",,,0,225ecee0,Turismo Cultural,,41.1924796,-8.4991233,"4440-452 Valongo, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,church,Capela Nossa Senhora da Hora,4.6,"R. Sra. da Hora, 4440-571 Valongo, Portugal","church, place_of_worship, point_of_interest, establishment",,,0,142bf8f1,Turismo Cultural,,41.1889342,-8.5046835,"R. Sra. da Hora, 4440-571 Valongo, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,church,Assembly Hall of Jehovah's Witnesses,4.9,"R. Dom Pedro IV 1700, Valongo, Portugal","church, place_of_worship, point_of_interest, establishment",,,0,398ac428,Turismo Cultural,,41.2039353,-8.5091535,"R. Dom Pedro IV 1700, Valongo, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,church,Assembleia de Deus do Porto - Valongo,4.5,"R. Rainha Santa Isabel 131, 4440-452 Valongo, Portugal","church, place_of_worship, point_of_interest, establishment",,,0,5d1af938,Turismo Cultural,,41.1972622,-8.5091023,"R. Rainha Santa Isabel 131, 4440-452 Valongo, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,church,Capela de Nossa Senhora da Saúde,4.6,"R. Padre Miguel Paupério do Vale, 4440-687 Valongo, Portugal","church, place_of_worship, point_of_interest, establishment",,,0,ca20f573,Turismo Cultural,,41.2024818,-8.4994849,"R. Padre Miguel Paupério do Vale, 4440-687 Valongo, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,church,Capela Velha do Susão,4.4,"R. Padre Miguel Paupério do Vale, 4440-687 Valongo, Portugal","church, place_of_worship, point_of_interest, establishment",,,0,6d53c65d,Turismo Cultural,,41.2024818,-8.4994849,"R. Padre Miguel Paupério do Vale, 4440-687 Valongo, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,church,Igreja de Nossa Senhora da Paz,4.4,"R. de São Vicente 453, 4445-416 Alfena, Portugal","church, place_of_worship, point_of_interest, establishment",,,0,9e1f497b,Turismo Cultural,,41.2223399,-8.5378579,"R. de São Vicente 453, 4445-416 Alfena, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,church,Capela de São Bartolomeu,4.2,"R. de São Bartolomeu, 4440-595 Valongo, Portugal","church, place_of_worship, point_of_interest, establishment",,,0,c8359812,Turismo Cultural,,41.2110641,-8.5165129,"R. de São Bartolomeu, 4440-595 Valongo, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,church,Igreja Matriz de Ermesinde,4.5,"R. Dom António Castro Meireles 285, 4445-409 Ermesinde, Portugal","tourist_attraction, church, place_of_worship, point_of_interest, establishment",,,0,4a63be16,Turismo Cultural,,41.2195729,-8.5535211,"R. Dom António Castro Meireles 285, 4445-409 Ermesinde, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,church,Sanctuary St. Antônio do Valongo,4.8,"Largo Marquês de Monte Alegre, 13 - Valongo, Santos - SP, 11010-260, Brazil","church, place_of_worship, point_of_interest, establishment",,,0,bc49c00b,Turismo Cultural,,-23.9313263,-46.333903,"Largo Marquês de Monte Alegre, 13 - Valongo, Santos - SP, 11010-260, Brazil, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,church,Igreja Matriz de S. Pedro,4.7,"R. Passal 3, Valongo do Vouga, Portugal","church, place_of_worship, point_of_interest, establishment",,,0,31a8b0b2,Turismo Cultural,,40.6254478,-8.4398642,"R. Passal 3, Valongo do Vouga, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,church,Capela do Senhor do Calvário,4.3,"Av. 5 de Outubro, 4440-503 Valongo, Portugal","church, place_of_worship, point_of_interest, establishment",,,0,47a54e81,Turismo Cultural,,41.1922245,-8.4989168,"Av. 5 de Outubro, 4440-503 Valongo, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,park,Parque da Juventude,4.2,"R. Dr. Mário Cal Brandão, 4440-452 Valongo, Portugal","point_of_interest, establishment",,,0,6fd2cd2d,Recursos Naturais,,41.1949267,-8.5042136,"R. Dr. Mário Cal Brandão, 4440-452 Valongo, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,park,Panattoni Park Porto Valongo,4.1,"Campo, Portugal","storage, point_of_interest, establishment",,,0,bb17d73c,Recursos Naturais,,41.5912874,-8.6127703,"Campo, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,park,Rio Simão,4.5,"Valongo, Portugal","park, point_of_interest, establishment",,,0,22411e78,Recursos Naturais,,41.1909794,-8.4980511,"Valongo, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,park,Parque Urbano de Ermesinde,4.4,"R. José Joaquim Ribeiro Teles 1120, 4445-416 Ermesinde, Portugal","park, point_of_interest, establishment",,,0,9e86bc92,Recursos Naturais,,41.2153996,-8.5507038,"R. José Joaquim Ribeiro Teles 1120, 4445-416 Ermesinde, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,park,Parque Vale do Leça,4.5,"Alfena, Portugal","park, point_of_interest, establishment",,,0,95c41dbb,Recursos Naturais,,41.237635,-8.5277489,"Alfena, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,park,Parque Panorâmico de Campo,3.8,"R. das Flores 315, 4440-216 Campo, Portugal","park, tourist_attraction, point_of_interest, establishment",,,0,58bdf498,Recursos Naturais,,33.0560733,-16.3572199,"R. das Flores 315, 4440-216 Campo, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,park,Baloiço Balselhas,4.5,"4440-452 Valongo, Portugal","park, point_of_interest, establishment",,,0,20200f83,Recursos Naturais,,41.1924796,-8.4991233,"4440-452 Valongo, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,park,Parque Estacionamento Valongo,3.7,"4440-452 Valongo, Portugal","parking, point_of_interest, establishment",,,0,1cd16807,Recursos Naturais,,41.1924796,-8.4991233,"4440-452 Valongo, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,park,Escadaria CucaMacuca,4.6,"R. da Ivanta, 4440-452 Valongo, Portugal","park, point_of_interest, establishment",,,0,3606b508,Recursos Naturais,,41.1869573,-8.4967289,"R. da Ivanta, 4440-452 Valongo, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,park,Parque Socer,3.9,"4445-416 Ermesinde, Portugal","park, point_of_interest, establishment",,,0,7cb50207,Recursos Naturais,,41.2184357,-8.5458513,"4445-416 Ermesinde, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,park,Largo do Souto,4.5,"4440-452 Valongo, Portugal","park, point_of_interest, establishment",,,0,c8cd7633,Recursos Naturais,,41.1924796,-8.4991233,"4440-452 Valongo, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,park,Parque de Lazer da Lomba,4.4,"R. Central da Lomba 119 4440, Sobrado, Portugal","park, point_of_interest, establishment",,,0,295b9adb,Recursos Naturais,,41.2043961,-8.4669062,"R. Central da Lomba 119 4440, Sobrado, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,park,Parque de Lazer do Leça - Hortas Biológicas,4.3,"R. Resineira, 4445-416 Ermesinde, Portugal","park, point_of_interest, establishment",,,0,db86a409,Recursos Naturais,,41.2241218,-8.5586741,"R. Resineira, 4445-416 Ermesinde, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
